call_duration,data_usage,num_calls,sms_count,customer_id
44,1.97,29,34,5118
6,2.76,4,27,5119
41,2.39,1,41,5120
16,0.72,12,28,5121
4,3.28,13,20,5122
35,0.46,2,47,5123
48,1.95,28,24,5124
56,3.58,27,38,5125
59,0.2,29,30,5126
26,2.89,9,14,5127
57,1.74,7,46,5128
12,0.14,13,41,5129
11,1.03,22,34,5130
37,4.71,2,37,5131
25,2.65,1,49,5132
18,4.99,18,21,5133
19,2.67,7,4,5134
23,2.77,18,47,5135
55,2.02,19,12,5136
38,1.62,8,31,5137
54,1.33,23,2,5138
18,1.78,12,14,5139
26,2.35,11,26,5140
6,1.04,27,26,5141
4,1.2,27,29,5142
44,1.43,9,5,5143
51,2.3,28,24,5144
29,3.3,4,27,5145
59,4.3,7,21,5146
34,1.51,17,3,5147
17,1,11,14,5148
43,1.96,27,25,5149
43,4.48,2,17,5150
53,0.15,23,8,5151
16,3.42,18,3,5152
2,2.44,22,47,5153
34,0.89,29,49,5154
55,1.67,26,4,5155
8,1.2,12,44,5156
13,4.4,9,5,5157
42,2.46,11,11,5158
8,2.86,5,30,5159
30,3.01,26,46,5160
32,3.23,7,8,5161
36,2.53,29,6,5162
47,0.19,1,28,5163
30,1.74,24,13,5164
1,1,25,19,5165
43,3.43,29,47,5166
39,0.38,5,31,5167
17,2.86,6,21,5168
59,1.13,13,35,5169
20,4.75,11,43,5170
24,1.74,8,17,5171
50,1.69,20,39,5172
22,4.62,2,48,5173
29,2.15,15,24,5174
22,4.82,10,30,5175
44,0.22,8,34,5176
9,1.6,2,25,5177
37,3.36,21,3,5178
10,4.47,15,41,5179
36,1.36,29,47,5180
37,4.66,6,19,5181
28,3.01,5,33,5182
28,4.02,22,11,5183
42,2.05,22,15,5184
43,1.14,3,41,5185
21,4.57,11,4,5186
24,4.67,11,43,5187
42,2.54,16,34,5188
40,0.13,3,43,5189
2,0.64,9,26,5190
55,2.91,3,0,5191
8,0.22,19,33,5192
48,2.04,11,42,5193
27,1.59,14,31,5194
22,3.6,2,43,5195
37,0.37,7,38,5196
27,2.49,10,32,5197
57,2.94,10,30,5198
29,3.12,20,12,5199
3,2.09,1,44,5200
44,1.59,6,1,5201
13,3.44,21,29,5202
45,4.25,14,9,5203
10,3.5,27,22,5204
36,4.67,2,32,5205
9,3.61,6,38,5206
54,3.85,1,44,5207
56,0.92,3,28,5208
55,2.16,4,29,5209
27,2.48,13,33,5210
34,1.36,3,38,5211
51,2.69,15,16,5212
1,1.52,13,21,5213
32,3.47,22,4,5214
25,2.4,11,10,5215
29,2.35,4,21,5216
7,4.92,17,31,5217
49,2.02,5,23,5218
3,1.88,21,10,5219
20,1.66,25,10,5220
20,4.48,24,16,5221
53,2.53,8,31,5222
30,3.04,21,18,5223
35,0.99,24,26,5224
35,2.75,10,31,5225
49,1.45,7,24,5226
39,3.68,17,27,5227
27,4.18,28,39,5228
26,3.6,7,26,5229
14,3.68,27,13,5230
17,2.61,24,41,5231
18,3.59,19,38,5232
45,2.17,9,1,5233
52,3.29,24,16,5234
29,1.37,2,0,5235
20,0.44,22,44,5236
53,2.13,20,31,5237
27,2.36,19,18,5238
18,1.36,27,13,5239
4,3.67,6,30,5240
1,0.46,10,17,5241
50,1.19,13,13,5242
1,3.77,25,46,5243
58,2.24,2,13,5244
26,3.56,10,23,5245
45,2.88,10,4,5246
20,4.76,26,15,5247
52,3.03,5,4,5248
23,0.17,22,12,5249
10,1.83,4,15,5250
59,0.8,23,14,5251
11,4.63,2,30,5252
41,0.61,7,4,5253
41,2,18,20,5254
5,1.21,17,29,5255
58,4.25,11,22,5256
1,1.61,21,37,5257
17,4.96,18,28,5258
22,0.29,8,12,5259
34,0.73,28,31,5260
56,1.2,28,47,5261
45,4.07,12,41,5262
41,4.4,24,26,5263
29,0.45,1,33,5264
4,0.26,20,44,5265
5,3.75,25,48,5266
11,0.75,21,32,5267
56,0.75,12,3,5268
51,0.21,27,17,5269
21,0.34,26,5,5270
35,1.39,29,27,5271
12,0.42,6,43,5272
26,1.91,3,26,5273
51,4.18,5,25,5274
19,1.7,14,19,5275
45,3.67,12,12,5276
7,0.56,13,27,5277
47,3.33,13,33,5278
55,1.65,29,48,5279
7,3.77,17,22,5280
26,0.77,24,9,5281
40,4.5,27,29,5282
5,1.29,15,21,5283
21,1.83,6,4,5284
14,4.76,12,43,5285
4,2.93,2,49,5286
23,1.89,4,8,5287
42,4.75,20,42,5288
20,1.71,25,3,5289
15,0.56,25,41,5290
50,4.98,21,0,5291
52,1.41,12,33,5292
45,4.27,3,40,5293
29,0.91,17,25,5294
8,3.68,6,17,5295
41,2.67,24,15,5296
48,4.91,17,22,5297
19,2.81,27,45,5298
48,0.22,17,35,5299
39,3.06,11,25,5300
46,0.81,23,1,5301
28,4.01,7,43,5302
46,4.3,2,4,5303
57,2.46,19,28,5304
27,3.94,2,3,5305
4,0.81,22,46,5306
58,2.51,29,34,5307
15,2.03,13,21,5308
35,3.1,24,48,5309
37,0.32,24,7,5310
1,3.79,16,43,5311
3,0.49,17,20,5312
47,3.32,11,7,5313
24,0.19,9,4,5314
27,4.18,27,20,5315
40,0.96,24,26,5316
36,2.63,9,37,5317
34,1.38,29,4,5318
29,3.64,14,20,5319
24,1.67,13,7,5320
24,3.65,25,21,5321
42,1.5,11,17,5322
4,3.79,12,3,5323
3,0.25,22,3,5324
34,1.49,3,36,5325
57,2.54,1,14,5326
49,0.32,27,37,5327
23,1.01,8,26,5328
53,4.68,26,20,5329
56,4.89,19,47,5330
52,3.72,13,45,5331
23,1.34,7,45,5332
45,1.38,13,47,5333
5,3.26,26,3,5334
31,0.68,6,10,5335
53,4.75,3,18,5336
41,1.2,6,18,5337
57,5,28,26,5338
57,2.53,3,39,5339
54,3.88,13,41,5340
6,0.11,13,27,5341
37,4.45,25,4,5342
57,1.42,13,47,5343
10,3.37,1,24,5344
40,4.05,29,2,5345
7,0.9,8,25,5346
39,2.27,5,9,5347
38,2.52,20,23,5348
21,1.63,17,28,5349
20,2.46,9,44,5350
3,1.66,13,6,5351
51,1.87,25,43,5352
22,3.38,13,22,5353
47,3.2,5,45,5354
4,1.24,14,26,5355
28,4.5,11,41,5356
12,4.33,25,8,5357
38,2.59,26,43,5358
51,2.22,14,2,5359
36,1.95,25,12,5360
47,3.57,7,5,5361
41,3.39,24,37,5362
5,1.06,17,20,5363
13,3.39,4,18,5364
23,1.34,10,24,5365
58,0.19,10,38,5366
50,3.53,15,3,5367
30,3.26,20,21,5368
37,2.11,12,4,5369
25,2.68,9,0,5370
48,4.74,3,49,5371
27,3.02,15,16,5372
51,3.32,12,8,5373
14,0.41,26,8,5374
57,0.91,15,23,5375
48,1.57,26,9,5376
59,2.74,1,19,5377
47,3.91,15,16,5378
54,1.67,11,12,5379
36,1.85,5,28,5380
39,1.36,7,35,5381
16,1.35,12,22,5382
56,4.75,20,26,5383
22,3.21,25,17,5384
21,0.86,6,17,5385
54,3.64,22,8,5386
21,3.64,3,2,5387
8,3.37,10,6,5388
49,0.76,26,14,5389
16,2.1,21,29,5390
59,0.62,26,8,5391
55,4.1,22,40,5392
31,3.31,4,26,5393
42,2.59,13,35,5394
10,1.78,19,17,5395
32,1,5,30,5396
59,0.62,23,16,5397
34,4.85,27,5,5398
9,1.08,22,38,5399
17,0.39,18,24,5400
11,4.81,1,41,5401
32,2.79,21,41,5402
10,4,21,37,5403
22,0.31,28,37,5404
57,2.88,16,30,5405
17,2.05,16,28,5406
4,3.88,16,39,5407
48,0.29,28,8,5408
52,2.07,22,0,5409
47,4.02,19,15,5410
25,2.66,16,37,5411
59,2.8,1,22,5412
21,0.58,20,7,5413
37,0.75,20,46,5414
38,3.42,10,11,5415
49,3.41,2,9,5416
1,4.9,14,15,5417
25,3.59,8,46,5418
51,2.52,6,42,5419
36,4.3,28,23,5420
17,0.61,3,38,5421
41,2.3,16,7,5422
24,1.51,17,10,5423
2,0.61,12,40,5424
40,3.84,27,25,5425
15,2.6,19,6,5426
32,2.83,24,14,5427
39,2.12,20,14,5428
59,2.36,3,47,5429
6,0.67,13,2,5430
1,3.4,16,15,5431
47,2.22,11,14,5432
23,4.1,20,24,5433
58,1.06,27,32,5434
39,1.1,16,13,5435
57,3.26,20,23,5436
17,4.25,2,10,5437
34,2.41,4,2,5438
59,3.66,27,8,5439
41,5,28,5,5440
29,4.95,25,30,5441
9,3.75,4,15,5442
13,3.72,28,10,5443
6,1.31,17,49,5444
6,4.18,1,16,5445
20,2.09,1,48,5446
52,4.81,5,2,5447
53,0.5,22,18,5448
3,2.24,12,23,5449
17,2.82,6,46,5450
49,2.09,6,41,5451
12,1.13,25,7,5452
48,3.01,17,48,5453
47,3.8,26,35,5454
45,3.26,22,39,5455
55,1.25,13,1,5456
1,3.68,8,22,5457
17,1.36,24,39,5458
3,0.96,12,29,5459
26,3.48,15,24,5460
15,4.23,19,6,5461
36,2.46,29,27,5462
32,2.7,21,40,5463
32,1.58,26,49,5464
4,2.52,20,16,5465
18,0.75,28,31,5466
49,4.78,17,0,5467
19,4.02,9,26,5468
43,3.37,21,43,5469
52,2.74,18,35,5470
35,3.98,28,48,5471
40,2.52,2,6,5472
14,1.57,11,2,5473
58,0.89,23,29,5474
33,3.27,20,0,5475
14,4.65,17,33,5476
34,0.85,21,37,5477
55,0.98,18,42,5478
4,2.22,15,35,5479
24,4.05,7,32,5480
59,1.54,16,42,5481
29,1.34,25,15,5482
19,3.14,29,37,5483
6,2.72,1,10,5484
57,0.4,28,7,5485
33,0.5,18,0,5486
49,3.25,27,13,5487
40,2.38,22,29,5488
19,4.86,8,20,5489
53,3.42,7,20,5490
1,0.15,25,33,5491
5,2.46,2,37,5492
27,2.13,12,25,5493
16,0.62,16,40,5494
6,4.62,9,13,5495
40,4.04,20,39,5496
13,1.23,11,34,5497
48,1.35,15,41,5498
35,0.26,3,17,5499
19,1.55,23,19,5500
12,2.96,21,8,5501
16,2.16,13,40,5502
59,4.85,21,44,5503
43,0.37,28,32,5504
10,3,13,48,5505
25,4.31,2,3,5506
20,2.46,6,3,5507
31,0.11,6,47,5508
4,1.29,12,15,5509
44,1.69,4,46,5510
23,4.83,5,25,5511
2,4.57,23,5,5512
56,4.75,8,36,5513
22,4.15,6,21,5514
51,1.82,21,41,5515
57,4.54,28,38,5516
37,4.91,3,6,5517
8,1.82,23,41,5518
7,1.38,8,29,5519
14,2.78,19,9,5520
56,1.02,21,14,5521
55,0.26,11,5,5522
3,4.73,18,23,5523
50,4.64,10,1,5524
16,0.9,26,39,5525
55,2.1,28,14,5526
19,4.17,20,20,5527
51,3.34,12,17,5528
18,2.03,20,4,5529
52,3.75,28,24,5530
16,4.5,29,35,5531
8,4.64,8,9,5532
33,1.96,19,45,5533
49,0.95,21,22,5534
12,4.57,16,23,5535
53,0.55,27,44,5536
11,3.64,21,9,5537
5,0.79,18,5,5538
27,2.01,9,12,5539
12,2.12,4,20,5540
17,0.88,9,31,5541
6,4.62,25,42,5542
33,0.11,2,14,5543
5,4.48,9,1,5544
57,4.43,9,14,5545
28,1.65,18,16,5546
14,3.55,11,19,5547
5,1.34,13,49,5548
54,3.82,6,5,5549
56,2.85,9,14,5550
59,1.57,16,16,5551
33,2.06,4,25,5552
50,3.48,2,21,5553
48,4.54,7,8,5554
41,0.74,15,11,5555
19,2.9,25,21,5556
22,1.34,6,22,5557
5,4.03,11,36,5558
59,0.44,27,13,5559
2,3.48,20,23,5560
30,0.96,17,7,5561
47,3.02,4,25,5562
39,4.19,19,31,5563
4,3.8,7,27,5564
33,3.79,11,31,5565
13,2.64,13,21,5566
20,4.46,27,48,5567
54,2.98,26,8,5568
7,4.6,21,2,5569
15,2.78,28,24,5570
23,2.58,3,38,5571
14,1.19,14,11,5572
23,2.77,2,28,5573
19,0.79,29,2,5574
54,4.36,18,40,5575
29,3.41,5,45,5576
56,4.97,13,22,5577
20,0.55,13,22,5578
29,1.28,24,17,5579
24,4.4,24,10,5580
18,2.04,14,35,5581
10,2.38,12,25,5582
41,4.32,21,7,5583
57,2.66,13,27,5584
8,1.05,18,17,5585
26,4.47,13,12,5586
29,0.25,4,35,5587
10,4.49,23,41,5588
17,0.35,22,39,5589
2,3.36,10,43,5590
6,0.45,23,11,5591
58,3.56,5,21,5592
5,0.27,18,1,5593
28,4.23,8,39,5594
41,2.38,14,27,5595
5,0.56,28,12,5596
18,3.56,2,32,5597
26,2.5,28,2,5598
20,1.04,8,33,5599
41,0.18,16,22,5600
49,2.15,7,31,5601
27,0.52,3,19,5602
49,0.56,29,27,5603
12,1.41,4,7,5604
7,3.19,29,2,5605
59,2.7,7,29,5606
3,0.44,4,24,5607
10,4.85,9,29,5608
34,4.45,23,28,5609
25,1.37,17,46,5610
35,0.7,17,29,5611
16,4.72,20,33,5612
2,2.36,14,24,5613
24,1.62,14,16,5614
10,2.5,29,23,5615
38,3.89,25,37,5616
22,0.93,13,27,5617
26,3.86,4,32,5618
43,3.77,13,35,5619
55,2.74,21,6,5620
39,4.34,17,22,5621
27,0.75,15,45,5622
29,3.02,18,25,5623
47,2.3,11,13,5624
38,2.17,4,41,5625
20,1.34,28,27,5626
27,1.92,20,23,5627
41,0.63,11,6,5628
54,1.33,10,47,5629
20,1.43,22,35,5630
44,3.63,13,38,5631
19,0.34,22,14,5632
20,3.29,8,48,5633
35,1.18,28,2,5634
47,0.5,13,47,5635
2,1.57,9,1,5636
30,1.2,1,6,5637
53,2.8,1,15,5638
34,1.85,15,20,5639
22,4.83,22,8,5640
3,4.82,4,11,5641
6,2.27,27,28,5642
15,4,20,23,5643
27,0.17,1,32,5644
10,2.78,25,13,5645
9,3.74,12,42,5646
33,1.16,11,17,5647
32,0.4,19,4,5648
48,0.86,15,14,5649
6,2.27,21,6,5650
41,2.58,10,24,5651
59,1.97,1,13,5652
36,2.26,24,39,5653
59,2.4,3,35,5654
2,3.87,14,34,5655
29,0.62,15,43,5656
4,3.87,1,49,5657
1,3.47,10,23,5658
19,3.73,22,14,5659
26,3.7,1,10,5660
25,2.41,15,23,5661
10,1.14,3,10,5662
53,2.73,21,43,5663
15,4.79,20,16,5664
59,2.98,23,5,5665
22,0.15,22,20,5666
51,0.39,12,7,5667
48,4.97,19,14,5668
21,0.45,16,31,5669
59,0.33,27,9,5670
56,1.83,8,27,5671
22,4.85,24,14,5672
36,1.66,14,11,5673
34,2.11,18,42,5674
30,3.21,23,17,5675
25,0.22,1,36,5676
45,4.5,2,43,5677
28,2.65,24,23,5678
1,2.39,12,36,5679
49,4.32,17,28,5680
45,4.77,2,9,5681
4,2.17,28,13,5682
7,0.94,17,15,5683
49,4.1,21,36,5684
9,2.08,7,10,5685
36,4.68,6,25,5686
19,4.75,6,39,5687
1,0.66,22,18,5688
10,4.79,8,17,5689
36,1.9,5,29,5690
9,3.27,15,31,5691
45,0.27,26,22,5692
46,4.46,7,11,5693
42,3.24,3,12,5694
32,3.25,25,20,5695
32,4.52,10,20,5696
6,2.59,3,28,5697
48,2.11,14,28,5698
38,4.34,22,49,5699
17,3.74,3,26,5700
10,4.75,1,28,5701
50,4.71,1,14,5702
27,1.97,19,46,5703
54,2.29,4,11,5704
50,1.35,2,40,5705
35,3.34,25,18,5706
52,1.89,11,11,5707
59,3.95,24,22,5708
21,0.7,12,4,5709
25,0.67,13,25,5710
28,1.1,16,9,5711
47,0.51,16,21,5712
15,3.14,19,38,5713
4,0.82,23,22,5714
29,0.88,20,10,5715
59,0.17,21,27,5716
9,3.93,20,30,5717
27,4.08,9,7,5718
26,0.89,16,38,5719
19,3.72,27,47,5720
56,2.22,7,27,5721
28,1.27,13,15,5722
17,3.14,4,45,5723
43,0.97,13,46,5724
57,3.81,8,30,5725
41,0.33,2,40,5726
42,4.8,7,47,5727
50,0.45,11,15,5728
20,2.94,17,4,5729
45,4.52,24,34,5730
40,0.16,29,24,5731
39,2.54,14,12,5732
49,1.82,28,28,5733
53,2.94,13,26,5734
23,1.2,15,39,5735
47,0.42,22,16,5736
32,3.17,28,36,5737
52,2.14,21,37,5738
47,3.15,25,28,5739
33,1.13,9,33,5740
57,1.76,3,29,5741
46,2.85,25,30,5742
5,3.01,13,21,5743
43,1.92,13,45,5744
48,1.47,9,24,5745
34,1.44,18,3,5746
40,0.96,5,34,5747
11,1.69,11,40,5748
50,1.08,2,49,5749
3,3.21,17,43,5750
58,2.89,23,8,5751
33,1.97,20,25,5752
11,1.7,21,26,5753
16,1.26,4,26,5754
18,2.72,22,17,5755
30,4.6,27,29,5756
48,3.46,18,44,5757
55,3.75,24,45,5758
10,4.19,20,30,5759
18,1.82,8,41,5760
38,0.41,19,2,5761
19,3.15,12,28,5762
36,1.02,28,6,5763
59,2.89,11,17,5764
13,3.72,16,15,5765
56,3.94,5,48,5766
46,1.58,28,31,5767
3,2.61,3,37,5768
10,3.14,12,24,5769
38,4.12,15,43,5770
1,3.83,16,31,5771
55,4.94,13,18,5772
56,0.14,7,2,5773
27,2.24,15,34,5774
46,1.35,3,49,5775
8,0.69,12,28,5776
51,4.57,8,10,5777
46,4.99,25,5,5778
42,0.98,29,18,5779
17,0.29,12,36,5780
9,1.45,18,44,5781
6,4.19,3,26,5782
43,1.54,12,4,5783
25,0.38,29,25,5784
39,0.36,23,34,5785
49,2.19,21,18,5786
28,4.67,26,16,5787
33,1.5,23,34,5788
54,2.19,2,46,5789
37,0.6,14,48,5790
9,2.52,14,12,5791
18,3.51,4,13,5792
56,1.43,17,29,5793
59,1.55,15,47,5794
21,4.23,16,42,5795
2,0.15,5,16,5796
58,3.22,24,36,5797
43,2.03,17,14,5798
59,1.56,23,17,5799
38,3.32,7,47,5800
58,4.19,23,13,5801
40,2.84,15,13,5802
36,0.25,17,44,5803
50,2.36,12,32,5804
43,2.37,11,37,5805
37,2.76,19,10,5806
15,3.39,11,10,5807
28,0.19,2,47,5808
18,2.56,15,25,5809
34,2.98,5,2,5810
22,1.78,18,24,5811
11,3.37,29,16,5812
58,1.22,21,21,5813
57,1.66,21,28,5814
13,4.82,16,45,5815
4,1.81,4,25,5816
22,1.8,27,33,5817
7,3.02,23,25,5818
43,4.86,10,8,5819
54,4.92,22,39,5820
24,2.94,2,10,5821
4,0.11,15,6,5822
28,4.51,4,29,5823
15,2.89,29,1,5824
1,1.89,16,29,5825
55,4.16,27,3,5826
3,2.06,7,13,5827
14,0.27,25,12,5828
38,4.12,25,24,5829
50,2.77,12,12,5830
57,1.76,3,12,5831
1,1.33,17,36,5832
38,3.01,9,43,5833
38,1.12,8,5,5834
21,1.69,23,25,5835
48,3.22,6,13,5836
29,4.42,15,7,5837
5,2.71,10,23,5838
49,3.82,23,21,5839
10,3.84,27,39,5840
28,3.36,25,38,5841
21,1.3,6,48,5842
50,4.35,15,20,5843
7,2.24,14,42,5844
3,0.32,26,25,5845
45,1.3,19,9,5846
47,3.85,13,12,5847
20,0.44,14,41,5848
19,0.82,3,13,5849
35,3.5,4,8,5850
4,4.47,26,6,5851
5,3.21,29,38,5852
1,1.19,14,30,5853
4,0.36,14,49,5854
12,3.11,26,15,5855
27,0.33,8,7,5856
56,3.1,10,47,5857
42,1.21,9,14,5858
23,4.53,14,24,5859
25,2.43,8,46,5860
21,1.2,11,37,5861
58,4.28,10,40,5862
52,1.34,18,14,5863
24,1.6,4,24,5864
25,4.19,4,6,5865
45,1.61,12,25,5866
55,2.11,18,7,5867
46,1.8,29,17,5868
32,0.67,8,20,5869
55,0.29,3,15,5870
32,3.65,18,46,5871
5,3.26,7,2,5872
36,1.48,1,0,5873
46,1.55,22,12,5874
42,4.73,13,31,5875
49,4.94,29,11,5876
42,2.42,3,30,5877
58,4.03,29,40,5878
39,3.71,3,1,5879
16,1.56,15,40,5880
33,0.39,21,7,5881
49,0.8,19,24,5882
21,4.21,28,4,5883
9,3.68,4,44,5884
6,3.36,13,1,5885
51,0.74,13,41,5886
45,3.24,15,37,5887
35,3.88,19,38,5888
39,4.32,16,2,5889
22,0.16,7,45,5890
41,3.45,3,47,5891
54,0.19,26,37,5892
5,3.56,20,21,5893
42,3.21,2,39,5894
23,0.83,18,32,5895
17,3.85,25,31,5896
12,0.43,11,46,5897
23,4.15,1,16,5898
16,1.38,16,17,5899
3,3.48,17,2,5900
30,4.63,16,5,5901
57,1.77,10,48,5902
22,2.56,17,12,5903
9,2.37,3,30,5904
29,0.87,18,16,5905
47,2.99,19,20,5906
37,3.74,14,15,5907
23,4.59,21,16,5908
13,4.27,25,31,5909
32,2.6,2,0,5910
46,3.62,12,47,5911
52,4.02,11,37,5912
47,2.52,17,7,5913
48,0.67,27,0,5914
23,2.25,6,1,5915
45,4.23,19,46,5916
17,3.02,13,36,5917
55,3.65,7,23,5918
40,1.01,22,26,5919
21,4.83,11,19,5920
2,2.08,7,46,5921
37,3.3,13,20,5922
6,0.19,13,41,5923
44,0.72,21,36,5924
18,3.93,1,34,5925
30,4.84,19,37,5926
22,1.67,19,14,5927
54,0.28,23,49,5928
33,1.87,15,45,5929
30,0.19,14,41,5930
17,1.04,29,29,5931
43,3.79,3,3,5932
32,4.69,27,42,5933
42,0.53,21,38,5934
51,2.83,20,14,5935
14,1.34,4,22,5936
58,0.78,29,40,5937
10,1.17,7,14,5938
47,2.93,1,25,5939
51,0.42,23,11,5940
36,2.23,24,17,5941
34,0.76,19,5,5942
9,1.44,3,17,5943
42,1.03,20,49,5944
28,4.43,15,23,5945
11,3.57,13,37,5946
14,4.36,22,27,5947
39,1.98,14,14,5948
55,1.64,7,18,5949
47,1.96,1,4,5950
54,0.19,13,3,5951
19,3.65,4,16,5952
54,1.81,12,9,5953
15,1.64,7,11,5954
28,3.03,27,4,5955
24,2.24,2,6,5956
8,4.91,17,43,5957
43,1.85,1,22,5958
9,3.11,26,1,5959
47,1.63,14,29,5960
33,4.95,22,48,5961
33,2.28,28,44,5962
19,3.21,21,36,5963
3,0.72,1,4,5964
10,3.69,26,19,5965
40,1.42,3,25,5966
47,2.3,11,43,5967
42,4.43,7,43,5968
1,4.86,28,38,5969
29,2.18,25,5,5970
50,4.19,29,28,5971
34,0.36,9,9,5972
51,4.25,22,15,5973
13,3.18,3,33,5974
54,2.49,1,30,5975
1,4.46,19,35,5976
34,4.24,26,40,5977
29,1.56,2,4,5978
48,3.98,27,32,5979
47,0.59,21,42,5980
13,4.13,24,18,5981
48,3.41,5,31,5982
49,0.53,17,22,5983
53,3.45,19,2,5984
29,2.94,28,0,5985
39,3.01,5,35,5986
24,1.53,23,40,5987
26,1.41,21,27,5988
17,3.84,14,47,5989
7,1.36,10,38,5990
13,2.29,21,4,5991
5,3.5,7,12,5992
26,0.49,29,10,5993
49,3.01,8,45,5994
3,2.99,8,21,5995
7,3.45,7,48,5996
58,1.91,13,22,5997
49,2.3,14,11,5998
39,1.72,19,20,5999
53,4.06,11,18,6000
1,0.74,2,4,6001
49,4.82,17,23,6002
17,3.21,6,29,6003
43,4.45,29,7,6004
25,2.19,9,1,6005
59,1.73,19,48,6006
3,4.51,5,33,6007
15,0.58,9,22,6008
29,0.67,25,2,6009
53,1.57,7,23,6010
43,4.8,4,17,6011
32,3.2,27,46,6012
26,2.82,18,36,6013
16,3.56,18,48,6014
25,2.15,20,30,6015
54,3.81,17,13,6016
28,2.03,4,0,6017
9,4.15,28,13,6018
56,1.41,27,40,6019
56,1.46,22,4,6020
1,2.66,16,30,6021
29,2.21,22,30,6022
57,3.28,23,29,6023
22,1.89,5,35,6024
16,1.23,9,0,6025
41,2.4,2,2,6026
51,2.85,2,19,6027
44,0.8,4,42,6028
51,2.83,20,47,6029
54,1.66,20,42,6030
41,2.02,17,20,6031
7,1.47,20,29,6032
14,4.66,28,41,6033
29,3.45,21,43,6034
19,1.39,25,29,6035
19,3.26,19,4,6036
2,4.26,3,9,6037
41,2.07,5,23,6038
45,4.17,10,44,6039
15,0.86,6,38,6040
3,4.13,3,47,6041
11,2.75,17,5,6042
53,1.19,10,9,6043
46,2.09,24,41,6044
30,4.94,12,42,6045
57,3.94,1,9,6046
40,2.92,18,24,6047
18,0.66,19,13,6048
51,2.15,22,46,6049
48,1.39,20,38,6050
2,0.45,4,12,6051
32,2.76,15,10,6052
8,4.46,9,38,6053
22,3.41,6,10,6054
6,1.32,12,45,6055
12,2.91,18,48,6056
47,4.72,23,15,6057
57,3.64,15,32,6058
40,3.48,29,40,6059
36,4.84,19,40,6060
15,4.01,9,31,6061
28,0.77,22,9,6062
52,1.8,24,14,6063
57,4.83,13,15,6064
49,2.5,16,42,6065
45,0.65,13,26,6066
18,2.35,1,48,6067
2,3.52,18,44,6068
13,4.99,22,31,6069
45,1.69,3,5,6070
54,2.62,17,46,6071
15,4.41,22,47,6072
20,1.84,5,35,6073
29,0.64,29,7,6074
59,4.75,25,24,6075
42,2.49,6,6,6076
29,2.56,21,16,6077
3,3.14,17,47,6078
19,0.12,17,29,6079
3,4.66,27,1,6080
54,1.87,1,16,6081
14,2.04,7,3,6082
40,0.95,22,25,6083
59,1.95,16,13,6084
55,4.04,5,7,6085
4,4.02,16,4,6086
59,4.69,4,4,6087
52,2.08,11,4,6088
11,3.57,14,26,6089
58,2.59,29,4,6090
31,4.04,13,2,6091
43,3.59,27,37,6092
32,1.9,24,29,6093
27,1.75,27,0,6094
30,1.34,8,7,6095
43,2.92,21,12,6096
2,4.82,20,19,6097
49,1.08,15,5,6098
9,0.57,18,49,6099
28,0.69,7,49,6100
31,3.94,21,47,6101
34,1.82,19,7,6102
56,1.2,25,29,6103
15,1.83,9,48,6104
48,3.26,11,39,6105
25,2.78,27,14,6106
36,3.74,10,9,6107
8,1.76,14,32,6108
9,2.31,16,8,6109
58,0.6,27,48,6110
58,0.46,8,32,6111
37,2.37,1,8,6112
48,1.58,12,13,6113
45,3.1,3,31,6114
39,0.31,2,36,6115
32,0.7,16,5,6116
58,4.34,4,4,6117
52,2.87,2,3,6118
17,3.59,12,47,6119
35,4.23,27,15,6120
37,2.37,24,9,6121
19,3.83,17,30,6122
44,2.67,20,30,6123
29,1.19,21,13,6124
59,1.75,10,12,6125
7,2.5,20,3,6126
28,1.65,8,45,6127
9,1.74,18,25,6128
28,1.75,25,23,6129
6,0.7,18,8,6130
29,0.51,18,34,6131
58,0.33,29,41,6132
17,0.64,2,14,6133
16,1.78,12,23,6134
23,3.01,10,30,6135
31,1.02,8,18,6136
3,4.45,19,1,6137
21,4.06,10,1,6138
26,2.65,11,40,6139
36,3.65,14,35,6140
42,1.9,26,36,6141
37,0.28,15,33,6142
53,4.53,24,38,6143
22,0.73,23,18,6144
42,4.74,10,37,6145
12,2.9,4,22,6146
42,1.6,7,15,6147
13,2.53,11,45,6148
11,2.56,24,43,6149
54,0.21,22,5,6150
16,1.84,22,25,6151
8,3.73,3,21,6152
40,2.6,5,44,6153
59,1.3,26,46,6154
57,1.74,2,23,6155
40,4.33,12,45,6156
45,2.68,21,39,6157
59,2.69,5,20,6158
2,4.81,7,29,6159
30,1.67,4,10,6160
30,2.45,11,8,6161
12,4.08,22,11,6162
10,3.82,9,25,6163
44,1.4,4,37,6164
11,0.84,27,2,6165
15,3.53,22,32,6166
16,1.36,29,14,6167
17,4.62,28,46,6168
26,0.73,9,4,6169
2,1.66,26,23,6170
50,0.37,12,10,6171
12,3.55,16,32,6172
51,4.47,1,22,6173
26,3.22,8,9,6174
23,4.69,1,42,6175
18,0.73,20,27,6176
32,0.53,19,38,6177
49,4.21,4,16,6178
38,4.29,14,43,6179
57,4.17,23,25,6180
47,4.01,29,24,6181
3,1.87,14,35,6182
38,1.17,9,11,6183
3,4.65,9,2,6184
30,1.6,26,49,6185
1,2.05,17,28,6186
30,3.53,15,43,6187
45,1.54,10,23,6188
32,4.11,17,18,6189
28,0.44,9,12,6190
21,3.98,4,15,6191
58,3.05,28,39,6192
46,2.91,29,26,6193
